Date,Adj Close
2022-02-24,20.012420654296875
2022-02-25,20.324968338012695
2022-02-28,20.339025497436523
2022-03-01,20.069469451904297
2022-03-02,20.390289306640625
2022-03-03,20.328271865844727
2022-03-04,20.27866554260254
2022-03-07,19.887561798095703
2022-03-08,19.79081916809082
2022-03-09,20.018199920654297
2022-03-10,20.145544052124023
2022-03-11,20.02564239501953
2022-03-14,20.018199920654297
2022-03-15,20.382020950317383
2022-03-16,20.67225456237793
2022-03-17,20.911211013793945
2022-03-18,21.112136840820312
2022-03-21,21.379066467285156
2022-03-22,21.245601654052734
2022-03-23,21.047073364257812
2022-03-24,21.183042526245117
2022-03-25,21.116308212280273
2022-03-28,21.141328811645508
2022-03-29,21.220577239990234
2022-03-30,21.203889846801758
2022-03-31,21.1455020904541
2022-04-01,21.16969108581543
2022-04-04,21.23725700378418
2022-04-05,21.197219848632812
2022-04-06,21.138832092285156
2022-04-07,21.220577239990234
2022-04-08,21.266456604003906
2022-04-11,21.162185668945312
2022-04-12,21.122148513793945
2022-04-13,21.31650161743164
2022-04-14,21.2706298828125
2022-04-18,21.2630558013916
2022-04-19,21.380767822265625
2022-04-20,21.44803237915039
2022-04-21,21.422801971435547
2022-04-22,21.01082420349121
2022-04-25,21.0612735748291
2022-04-26,20.74178123474121
2022-04-27,20.767005920410156
2022-04-28,21.00242042541504
2022-04-29,20.5147762298584
2022-05-02,20.497957229614258
2022-05-03,20.582035064697266
2022-05-04,21.05286979675293
2022-05-05,20.590444564819336
2022-05-06,20.45592498779297
2022-05-09,20.102798461914062
2022-05-10,20.035533905029297
2022-05-11,19.926239013671875
2022-05-12,19.80012321472168
2022-05-13,20.052349090576172
2022-05-16,20.18687629699707
2022-05-17,20.42817497253418
2022-05-18,19.67400550842285
2022-05-19,19.547889709472656
2022-05-20,19.47222137451172
2022-05-23,19.606033325195312
2022-05-24,19.683948516845703
2022-05-25,19.766950607299805
2022-05-26,19.826231002807617
2022-05-27,19.800819396972656
2022-05-31,19.97867774963379
2022-06-01,19.987140655517578
2022-06-02,19.933788299560547
2022-06-03,20.0379581451416
2022-06-06,20.0379581451416
2022-06-07,20.012548446655273
2022-06-08,20.07183837890625
2022-06-09,20.012548446655273
2022-06-10,19.800819396972656
2022-06-13,19.377365112304688
2022-06-14,19.26726531982422
2022-06-15,19.436647415161133
2022-06-16,19.064002990722656
2022-06-17,19.055540084838867
2022-06-21,19.204387664794922
2022-06-22,19.212942123413086
2022-06-23,19.28479766845703
2022-06-24,19.40113067626953
2022-06-27,19.478118896484375
2022-06-28,19.324146270751953
2022-06-29,19.426795959472656
2022-06-30,19.40968132019043
2022-07-01,19.46101188659668
2022-07-05,19.43535041809082
2022-07-06,19.49266815185547
2022-07-07,19.45246124267578
2022-07-08,19.623546600341797
2022-07-11,19.597881317138672
2022-07-12,19.546552658081055
2022-07-13,19.520893096923828
2022-07-14,19.614988327026367
2022-07-15,19.73474884033203
2022-07-18,19.556102752685547
2022-07-19,19.745967864990234
2022-07-20,19.832277297973633
2022-07-21,19.91857147216797
2022-07-22,19.89268684387207
2022-07-25,19.90131378173828
2022-07-26,19.84953498840332
2022-07-27,19.96172523498535
2022-07-28,20.056657791137695
2022-07-29,20.06528663635254
2022-08-01,20.099809646606445
2022-08-02,20.022138595581055
2022-08-03,20.082551956176758
2022-08-04,20.108436584472656
2022-08-05,20.12569808959961
2022-08-08,20.181791305541992
2022-08-09,20.134326934814453
2022-08-10,20.237892150878906
2022-08-11,20.237892150878906
2022-08-12,20.24652099609375
2022-08-15,20.24652099609375
2022-08-16,20.24652099609375
2022-08-17,20.151594161987305
2022-08-18,20.237892150878906
